number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_bagging_freq,params_feature_fraction,params_lambda_l1,params_lambda_l2,params_learning_rate,params_max_depth,params_min_child_samples,params_num_leaves,params_use_base_price,params_use_category_Beverages,params_use_category_Extras,params_use_category_Pasta,params_use_category_Pizza,params_use_category_Rice Bowl,params_use_category_Salad,params_use_category_Sandwich,params_use_center_id,params_use_center_id_orders_mean,params_use_center_id_orders_median,params_use_center_id_orders_std,params_use_center_type_TYPE_A,params_use_center_type_TYPE_B,params_use_center_type_TYPE_C,params_use_checkout_price,params_use_cuisine_Continental,params_use_cuisine_Indian,params_use_cuisine_Italian,params_use_cuisine_Thai,params_use_demand_pct_change_1,params_use_emailer_for_promotion,params_use_emailer_for_promotion_rolling_sum_3,params_use_homepage_featured,params_use_homepage_featured_rolling_sum_3,params_use_is_holiday_week,params_use_lag1_x_emailer,params_use_lag1_x_home,params_use_meal_id,params_use_meal_id_orders_mean,params_use_meal_id_orders_median,params_use_meal_id_orders_std,params_use_num_orders_lag_1,params_use_num_orders_lag_10,params_use_num_orders_lag_2,params_use_num_orders_lag_3,params_use_num_orders_lag_5,params_use_price_diff,params_use_price_diff_x_emailer,params_use_price_diff_x_home,params_use_rolling_mean_10,params_use_rolling_mean_3,params_use_rolling_mean_5,params_use_rolling_std_10,params_use_rolling_std_3,params_use_rolling_std_5,params_use_rolling_volatility_10,params_use_rolling_volatility_5,params_use_seasonal_regime,params_use_weekofyear,params_use_weekofyear_cos,params_use_weekofyear_sin,params_use_weeks_since_emailer_for_promotion,params_use_weeks_since_homepage_featured,params_use_weeks_to_next_holiday,state
156,0.09658171689764376,2025-04-26 01:21:08.132690,2025-04-26 01:21:11.560156,0 days 00:00:03.427466,0.7088257239157476,7,0.9863626029595042,6.406599761062227,7.333767407308011,0.1189890103101589,8,25,106,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
157,0.09855780570623542,2025-04-26 01:21:11.575505,2025-04-26 01:21:15.195184,0 days 00:00:03.619679,0.7086343283526461,7,0.9851989253255439,6.150041336412523,7.2358395404928935,0.12096072378420987,8,25,105,True,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
158,0.1015625752627758,2025-04-26 01:21:15.210631,2025-04-26 01:21:18.509824,0 days 00:00:03.299193,0.7112288462318327,7,0.9736811051926101,6.945442510420253,5.8181112919004105,0.1600133300610526,8,25,97,False,True,False,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
159,0.1106327511315175,2025-04-26 01:21:18.525646,2025-04-26 01:21:21.683531,0 days 00:00:03.157885,0.7167341875260667,7,0.9888414669457869,5.511224941539387,7.782290402960533,0.12698717364766035,7,24,103,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
160,0.09577422969568676,2025-04-26 01:21:21.698750,2025-04-26 01:21:25.145588,0 days 00:00:03.446838,0.7063207834314226,7,0.9949488922217615,9.960427387286288,4.295546795744445,0.11416299484262879,8,23,106,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
161,0.09755343488455857,2025-04-26 01:21:25.161388,2025-04-26 01:21:28.624103,0 days 00:00:03.462715,0.7054753554571813,7,0.9997745065195928,9.962012576303533,4.657320365580968,0.11932742189202049,8,27,105,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
162,0.09751453516916538,2025-04-26 01:21:28.639438,2025-04-26 01:21:32.005391,0 days 00:00:03.365953,0.7194862052334496,7,0.9869127405215139,7.3852328101117735,6.342541171202059,0.1390389671913253,8,23,107,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
163,0.09421813935282979,2025-04-26 01:21:32.021092,2025-04-26 01:21:35.495428,0 days 00:00:03.474336,0.7285998211689834,7,0.9942783020299885,8.096389619619483,9.659008611111247,0.11033666721816396,8,26,95,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
164,0.09377767021333148,2025-04-26 01:21:35.510826,2025-04-26 01:21:39.002436,0 days 00:00:03.491610,0.7289809845058057,7,0.9952782834252366,6.40859226627293,4.229913734902154,0.11215508075043752,8,24,102,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
165,0.0977265099382385,2025-04-26 01:21:39.018332,2025-04-26 01:21:42.497912,0 days 00:00:03.479580,0.7276810449288974,7,0.99527322395493,6.271546079335021,4.245524713991879,0.1119840534061154,8,25,95,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
166,0.09419476790853566,2025-04-26 01:21:42.513895,2025-04-26 01:21:46.078984,0 days 00:00:03.565089,0.728941291241064,7,0.9940460945598479,5.294313217530066,5.226691066199265,0.10261331123997934,8,26,101,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
167,0.09616664422925802,2025-04-26 01:21:46.094902,2025-04-26 01:21:49.402333,0 days 00:00:03.307431,0.7115678136341554,7,0.9941316631178466,0.00368970811188983,5.3405541561121375,0.1317603919590736,8,26,102,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
168,0.6207966080267876,2025-04-26 01:21:49.418543,2025-04-26 01:21:52.792265,0 days 00:00:03.373722,0.7133820170010579,7,0.9943085069239875,0.005073325593013067,5.298122700281736,0.13342380455517788,8,26,101,False,False,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
169,0.09998711893247579,2025-04-26 01:21:52.807355,2025-04-26 01:21:56.073674,0 days 00:00:03.266319,0.7081195375381655,7,0.9959817660601624,0.015880762774415292,5.687085714195048,0.1470399167910817,8,28,109,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
170,0.10637545911412417,2025-04-26 01:21:56.089031,2025-04-26 01:21:59.677044,0 days 00:00:03.588013,0.727999416424707,7,0.9767482487767889,6.844076836682421,8.189928983743304,0.11637819406945513,8,27,101,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
171,0.0952448887863957,2025-04-26 01:21:59.692761,2025-04-26 01:22:03.271885,0 days 00:00:03.579124,0.7215844030765416,7,0.9874374242545064,0.09709522816504598,6.925765702308565,0.10311823045999223,8,24,103,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,COMPLETE
172,0.09749527817872922,2025-04-26 01:22:03.287842,2025-04-26 01:22:06.663749,0 days 00:00:03.375907,0.7188441691343455,7,0.9882161242574241,0.11387486702710534,4.100351150179869,0.1258995217818474,8,24,106,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
173,0.09549623101000228,2025-04-26 01:22:06.679610,2025-04-26 01:22:10.211362,0 days 00:00:03.531752,0.7139916234516382,7,0.9999510061085177,0.06095765849466833,6.341737645295858,0.10164474923331629,8,26,103,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
174,0.0962718602805382,2025-04-26 01:22:10.226867,2025-04-26 01:22:13.758060,0 days 00:00:03.531193,0.7292992769145209,7,0.9953370191653764,0.050320634657880496,5.287353097306991,0.10165035505645809,8,26,103,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
175,0.0957057916727379,2025-04-26 01:22:13.773650,2025-04-26 01:22:17.244559,0 days 00:00:03.470909,0.7151330590268642,7,0.9935156488531427,0.07388978781247228,6.295532409650499,0.10491526389877168,8,26,103,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
176,0.09518912674025602,2025-04-26 01:22:17.259997,2025-04-26 01:22:20.699361,0 days 00:00:03.439364,0.7149080360610284,7,0.9910519296222486,0.17969524784799643,6.39482940892097,0.1088059951327329,8,27,97,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
177,0.09906916865078219,2025-04-26 01:22:20.714508,2025-04-26 01:22:24.207110,0 days 00:00:03.492602,0.7128607072486878,7,0.9727095589615924,0.08311094670898328,9.903844584066738,0.1057785209388322,8,27,98,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
178,0.17667070575290791,2025-04-26 01:22:24.222578,2025-04-26 01:22:28.043663,0 days 00:00:03.821085,0.7165734537274705,7,0.7906971356871766,0.19356726960536286,6.282852066460512,0.11238453806301014,8,28,92,False,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
179,0.14824865230925147,2025-04-26 01:22:28.059162,2025-04-26 01:22:31.713426,0 days 00:00:03.654264,0.7071828688075629,7,0.9787682635441675,0.2555112797057213,7.533277655962945,0.10349530939153172,8,26,96,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,COMPLETE
180,0.18089924027945906,2025-04-26 01:22:31.728317,2025-04-26 01:22:35.661403,0 days 00:00:03.933086,0.7265109849195202,7,0.7435034291252929,0.06231026772212609,6.37042631764311,0.11248235149343465,8,24,99,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,COMPLETE
181,0.09763044048046299,2025-04-26 01:22:35.676809,2025-04-26 01:22:38.985143,0 days 00:00:03.308334,0.7208923137348189,7,0.9912652537365849,0.1484917572394058,5.59424297780847,0.13492170318150587,8,23,102,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
182,0.09836579445167927,2025-04-26 01:22:39.000023,2025-04-26 01:22:42.367481,0 days 00:00:03.367458,0.7135663391477175,7,0.9869512972574048,0.002134492567165239,0.0025580007358442275,0.12291050300410224,8,26,104,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
183,0.09349352411954819,2025-04-26 01:22:42.383081,2025-04-26 01:22:45.833721,0 days 00:00:03.450640,0.7235590045418687,7,0.9939138778059241,0.08965649378735636,4.698653844267999,0.10701995761042302,8,24,96,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
184,0.0955743038886292,2025-04-26 01:22:45.849370,2025-04-26 01:22:49.317743,0 days 00:00:03.468373,0.736937256967643,7,0.9999797705380459,0.11462421563945321,8.295766158536496,0.10785782578912809,8,25,96,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,COMPLETE
